cbsa,cbsa_name,year,num_quant,min,jobs,cluster_jobs,tr_ct,high_ct,cluster_ct,cluster_share,job_share
35300,"New Haven-Milford, CT",2010,80th percentile,1,357029,44417,189,34,3,0.015873015873015872,12.44072610348179
35300,"New Haven-Milford, CT",2015,90th percentile,1,370082,57350,189,14,4,0.021164021164021163,15.4965656259964
35300,"New Haven-Milford, CT",2015,95th percentile,1,370082,57350,189,5,4,0.021164021164021163,15.4965656259964
35300,"New Haven-Milford, CT",2015,80th percentile,1,370082,57350,189,33,4,0.021164021164021163,15.4965656259964
35380,"New Orleans-Metairie, LA",2010,90th percentile,1,502173,95580,398,36,3,0.007537688442211055,19.03328135921286
35380,"New Orleans-Metairie, LA",2010,95th percentile,1,502173,95580,398,16,3,0.007537688442211055,19.03328135921286
35380,"New Orleans-Metairie, LA",2010,80th percentile,1,502173,95580,398,76,3,0.007537688442211055,19.03328135921286
35380,"New Orleans-Metairie, LA",2015,90th percentile,1,549237,95508,397,36,3,0.007556675062972292,17.3892144921045
35380,"New Orleans-Metairie, LA",2015,95th percentile,1,549237,71676,397,17,2,0.005037783375314861,13.05010405344141
35380,"New Orleans-Metairie, LA",2015,80th percentile,1,549237,95508,397,76,3,0.007556675062972292,17.3892144921045
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010,90th percentile,1,8428313,0,4660,466,0,0,0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010,95th percentile,1,8428313,0,4660,233,0,0,0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2010,80th percentile,1,8428313,0,4660,932,0,0,0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2015,90th percentile,1,9089888,0,4671,467,0,0,0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2015,95th percentile,1,9089888,0,4671,233,0,0,0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2015,80th percentile,1,9089888,0,4671,934,0,0,0
35840,"North Port-Sarasota-Bradenton, FL",2010,90th percentile,1,219985,31679,172,14,3,0.01744186046511628,14.400527308680136
35840,"North Port-Sarasota-Bradenton, FL",2010,95th percentile,1,219985,31679,172,5,3,0.01744186046511628,14.400527308680136
35840,"North Port-Sarasota-Bradenton, FL",2010,80th percentile,1,219985,31679,172,31,3,0.01744186046511628,14.400527308680136
35840,"North Port-Sarasota-Bradenton, FL",2015,90th percentile,1,266170,11210,172,16,1,0.005813953488372093,4.211594094000075
35840,"North Port-Sarasota-Bradenton, FL",2015,95th percentile,1,266170,11210,172,7,1,0.005813953488372093,4.211594094000075
35840,"North Port-Sarasota-Bradenton, FL",2015,80th percentile,1,266170,20456,172,32,2,0.011627906976744186,7.685313897133411
36260,"Ogden-Clearfield, UT",2010,90th percentile,1,195309,25836,117,8,3,0.02564102564102564,13.228269050581387
36260,"Ogden-Clearfield, UT",2010,95th percentile,1,195309,25836,117,2,3,0.02564102564102564,13.228269050581387
36260,"Ogden-Clearfield, UT",2010,80th percentile,1,195309,42382,117,18,5,0.042735042735042736,21.699972863513715
36260,"Ogden-Clearfield, UT",2015,90th percentile,1,221710,13765,117,10,1,0.008547008547008548,6.208560732488386
36260,"Ogden-Clearfield, UT",2015,95th percentile,1,221710,13765,117,4,1,0.008547008547008548,6.208560732488386
36260,"Ogden-Clearfield, UT",2015,80th percentile,1,221710,42143,117,19,4,0.03418803418803419,19.008163817599566
36420,"Oklahoma City, OK",2010,90th percentile,1,546958,35672,363,34,2,0.005509641873278237,6.521890163412913
36420,"Oklahoma City, OK",2010,95th percentile,1,546958,35672,363,16,2,0.005509641873278237,6.521890163412913
36420,"Oklahoma City, OK",2010,80th percentile,1,546958,35672,363,70,2,0.005509641873278237,6.521890163412913
36420,"Oklahoma City, OK",2015,90th percentile,1,609953,20299,363,35,1,0.0027548209366391185,3.3279613347257904
36420,"Oklahoma City, OK",2015,95th percentile,1,609953,20299,363,17,1,0.0027548209366391185,3.3279613347257904
36420,"Oklahoma City, OK",2015,80th percentile,1,609953,41226,363,70,2,0.005509641873278237,6.7588814220112035
36540,"Omaha-Council Bluffs, NE-IA",2010,90th percentile,1,435914,67527,255,22,3,0.011764705882352941,15.490899581110035
36540,"Omaha-Council Bluffs, NE-IA",2010,95th percentile,1,435914,38145,255,10,2,0.00784313725490196,8.750579242694661
36540,"Omaha-Council Bluffs, NE-IA",2010,80th percentile,1,435914,67527,255,48,3,0.011764705882352941,15.490899581110035
36540,"Omaha-Council Bluffs, NE-IA",2015,90th percentile,1,471688,67707,255,22,3,0.011764705882352941,14.354191753871204
36540,"Omaha-Council Bluffs, NE-IA",2015,95th percentile,1,471688,38272,255,10,2,0.00784313725490196,8.113837960685878
36540,"Omaha-Council Bluffs, NE-IA",2015,80th percentile,1,471688,67707,255,48,3,0.011764705882352941,14.354191753871204
36740,"Orlando-Kissimmee-Sanford, FL",2010,90th percentile,1,978967,102274,389,36,2,0.005141388174807198,10.44713458165597
36740,"Orlando-Kissimmee-Sanford, FL",2010,95th percentile,1,978967,63860,389,18,1,0.002570694087403599,6.523202518573148
36740,"Orlando-Kissimmee-Sanford, FL",2010,80th percentile,1,978967,102274,389,75,2,0.005141388174807198,10.44713458165597
36740,"Orlando-Kissimmee-Sanford, FL",2015,90th percentile,1,1157075,172475,389,35,3,0.007712082262210797,14.906121037962103
36740,"Orlando-Kissimmee-Sanford, FL",2015,95th percentile,1,1157075,172475,389,16,3,0.007712082262210797,14.906121037962103
36740,"Orlando-Kissimmee-Sanford, FL",2015,80th percentile,1,1157075,172475,389,74,3,0.007712082262210797,14.906121037962103
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010,90th percentile,1,286382,26633,172,15,2,0.011627906976744186,9.299816329238569
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010,95th percentile,1,286382,11020,172,7,1,0.005813953488372093,3.8480072071568743
37100,"Oxnard-Thousand Oaks-Ventura, CA",2010,80th percentile,1,286382,51761,172,30,4,0.023255813953488372,18.074110803053266
37100,"Oxnard-Thousand Oaks-Ventura, CA",2015,90th percentile,1,304531,10958,173,16,1,0.005780346820809248,3.5983200396675548
37100,"Oxnard-Thousand Oaks-Ventura, CA",2015,95th percentile,1,304531,10958,173,7,1,0.005780346820809248,3.5983200396675548
37100,"Oxnard-Thousand Oaks-Ventura, CA",2015,80th percentile,1,304531,55439,173,30,4,0.023121387283236993,18.204714790940823
37340,"Palm Bay-Melbourne-Titusville, FL",2010,90th percentile,1,184272,32636,112,8,3,0.026785714285714284,17.710775375531824
37340,"Palm Bay-Melbourne-Titusville, FL",2010,95th percentile,1,184272,18474,112,4,1,0.008928571428571428,10.025397238864288
37340,"Palm Bay-Melbourne-Titusville, FL",2010,80th percentile,1,184272,32636,112,19,3,0.026785714285714284,17.710775375531824
37340,"Palm Bay-Melbourne-Titusville, FL",2015,90th percentile,1,194470,32980,113,9,2,0.017699115044247787,16.95891397130663
37340,"Palm Bay-Melbourne-Titusville, FL",2015,95th percentile,1,194470,23354,113,4,1,0.008849557522123894,12.009050239111431
37340,"Palm Bay-Melbourne-Titusville, FL",2015,80th percentile,1,194470,32980,113,20,2,0.017699115044247787,16.95891397130663
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010,90th percentile,1,2600446,0,1473,147,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010,95th percentile,1,2600446,0,1473,73,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2010,80th percentile,1,2600446,0,1473,294,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2015,90th percentile,1,2774614,0,1474,147,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2015,95th percentile,1,2774614,0,1474,73,0,0,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2015,80th percentile,1,2774614,0,1474,294,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",2010,90th percentile,1,1661476,0,986,98,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",2010,95th percentile,1,1661476,0,986,49,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",2010,80th percentile,1,1661476,0,986,197,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",2015,90th percentile,1,1913898,0,989,98,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",2015,95th percentile,1,1913898,0,989,49,0,0,0
38060,"Phoenix-Mesa-Scottsdale, AZ",2015,80th percentile,1,1913898,0,989,197,0,0,0
38300,"Pittsburgh, PA",2010,90th percentile,1,1093445,82535,709,69,1,0.0014104372355430183,7.548162001746774
38300,"Pittsburgh, PA",2010,95th percentile,1,1093445,82535,709,34,1,0.0014104372355430183,7.548162001746774
38300,"Pittsburgh, PA",2010,80th percentile,1,1093445,82535,709,140,1,0.0014104372355430183,7.548162001746774
38300,"Pittsburgh, PA",2015,90th percentile,1,1122707,79316,709,69,1,0.0014104372355430183,7.064710561170457
38300,"Pittsburgh, PA",2015,95th percentile,1,1122707,79316,709,34,1,0.0014104372355430183,7.064710561170457
38300,"Pittsburgh, PA",2015,80th percentile,1,1122707,79316,709,140,1,0.0014104372355430183,7.064710561170457
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010,90th percentile,1,974858,46754,490,48,1,0.0020408163265306124,4.79598054280726
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010,95th percentile,1,974858,46754,490,23,1,0.0020408163265306124,4.79598054280726
38900,"Portland-Vancouver-Hillsboro, OR-WA",2010,80th percentile,1,974858,46754,490,97,1,0.0020408163265306124,4.79598054280726
38900,"Portland-Vancouver-Hillsboro, OR-WA",2015,90th percentile,1,1115646,55146,491,48,1,0.002036659877800407,4.942965779467681
38900,"Portland-Vancouver-Hillsboro, OR-WA",2015,95th percentile,1,1115646,55146,491,23,1,0.002036659877800407,4.942965779467681
38900,"Portland-Vancouver-Hillsboro, OR-WA",2015,80th percentile,1,1115646,55146,491,97,1,0.002036659877800407,4.942965779467681
39300,"Providence-Warwick, RI-MA",2010,90th percentile,1,435352,35846,241,22,2,0.008298755186721992,8.233797019423363
39300,"Providence-Warwick, RI-MA",2010,95th percentile,1,435352,35846,241,10,2,0.008298755186721992,8.233797019423363
39300,"Providence-Warwick, RI-MA",2010,80th percentile,1,435352,35846,241,46,2,0.008298755186721992,8.233797019423363
39300,"Providence-Warwick, RI-MA",2015,90th percentile,1,682358,20964,366,35,1,0.00273224043715847,3.072287567523206
39300,"Providence-Warwick, RI-MA",2015,95th percentile,1,682358,20964,366,17,1,0.00273224043715847,3.072287567523206
39300,"Providence-Warwick, RI-MA",2015,80th percentile,1,682358,20964,366,72,1,0.00273224043715847,3.072287567523206
39340,"Provo-Orem, UT",2010,90th percentile,1,164440,31426,129,7,5,0.03875968992248062,19.11092191680856
39340,"Provo-Orem, UT",2010,95th percentile,1,164440,12085,129,4,2,0.015503875968992248,7.349185113111164
39340,"Provo-Orem, UT",2010,80th percentile,1,164440,36577,129,19,6,0.046511627906976744,22.243371442471418
39340,"Provo-Orem, UT",2015,90th percentile,1,210944,32341,130,9,4,0.03076923076923077,15.331557190533982
39340,"Provo-Orem, UT",2015,95th percentile,1,210944,17518,130,4,2,0.015384615384615385,8.304573725728154
39340,"Provo-Orem, UT",2015,80th percentile,1,210944,48838,130,20,6,0.046153846153846156,23.15211620145631
39580,"Raleigh, NC",2010,90th percentile,1,548185,139783,224,19,3,0.013392857142857142,25.499238395797043
39580,"Raleigh, NC",2010,95th percentile,1,548185,102989,224,10,1,0.004464285714285714,18.787270720650877
39580,"Raleigh, NC",2010,80th percentile,1,548185,139783,224,41,3,0.013392857142857142,25.499238395797043
39580,"Raleigh, NC",2015,90th percentile,1,645722,143908,224,18,4,0.017857142857142856,22.28637091503774
39580,"Raleigh, NC",2015,95th percentile,1,645722,118747,224,8,3,0.013392857142857142,18.389802422714418
39580,"Raleigh, NC",2015,80th percentile,1,645722,170691,224,39,5,0.022321428571428572,26.434131096663886
40060,"Richmond, VA",2010,90th percentile,1,561928,83065,294,26,3,0.01020408163265306,14.782142907988213
40060,"Richmond, VA",2010,95th percentile,1,561928,57691,294,12,2,0.006802721088435374,10.266617787332184
40060,"Richmond, VA",2010,80th percentile,1,561928,83065,294,55,3,0.01020408163265306,14.782142907988213
40060,"Richmond, VA",2015,90th percentile,1,628454,94931,294,26,3,0.01020408163265306,15.10548106941797
40060,"Richmond, VA",2015,95th percentile,1,628454,62628,294,12,2,0.006802721088435374,9.965407173794741
40060,"Richmond, VA",2015,80th percentile,1,628454,94931,294,55,3,0.01020408163265306,15.10548106941797
40140,"Riverside-San Bernardino-Ontario, CA",2010,90th percentile,1,1183673,0,821,82,0,0,0
40140,"Riverside-San Bernardino-Ontario, CA",2010,95th percentile,1,1183673,0,821,41,0,0,0
40140,"Riverside-San Bernardino-Ontario, CA",2010,80th percentile,1,1183673,0,821,164,0,0,0
40140,"Riverside-San Bernardino-Ontario, CA",2015,90th percentile,1,1335442,42332,822,81,1,0.0012165450121654502,3.169886823987863
40140,"Riverside-San Bernardino-Ontario, CA",2015,95th percentile,1,1335442,42332,822,40,1,0.0012165450121654502,3.169886823987863
40140,"Riverside-San Bernardino-Ontario, CA",2015,80th percentile,1,1335442,42332,822,163,1,0.0012165450121654502,3.169886823987863
40380,"Rochester, NY",2010,90th percentile,1,494018,77102,269,23,3,0.011152416356877323,15.607123627074317
40380,"Rochester, NY",2010,95th percentile,1,494018,61262,269,11,2,0.007434944237918215,12.40076272524483
40380,"Rochester, NY",2010,80th percentile,1,494018,92158,269,49,4,0.01486988847583643,18.654785858005173
40380,"Rochester, NY",2015,90th percentile,1,510841,61492,268,24,2,0.007462686567164179,12.037404985112785
40380,"Rochester, NY",2015,95th percentile,1,510841,61492,268,11,2,0.007462686567164179,12.037404985112785
40380,"Rochester, NY",2015,80th percentile,1,510841,78845,268,50,3,0.011194029850746268,15.434352371873047
40900,"Sacramento--Roseville--Arden-Arcade, CA",2010,90th percentile,1,840310,68883,484,47,1,0.002066115702479339,8.197331937023241
40900,"Sacramento--Roseville--Arden-Arcade, CA",2010,95th percentile,1,840310,68883,484,23,1,0.002066115702479339,8.197331937023241
40900,"Sacramento--Roseville--Arden-Arcade, CA",2010,80th percentile,1,840310,68883,484,95,1,0.002066115702479339,8.197331937023241
40900,"Sacramento--Roseville--Arden-Arcade, CA",2015,90th percentile,1,903212,60520,484,47,1,0.002066115702479339,6.700530993830905
40900,"Sacramento--Roseville--Arden-Arcade, CA",2015,95th percentile,1,903212,60520,484,23,1,0.002066115702479339,6.700530993830905
40900,"Sacramento--Roseville--Arden-Arcade, CA",2015,80th percentile,1,903212,60520,484,95,1,0.002066115702479339,6.700530993830905
41180,"St. Louis, MO-IL",2010,90th percentile,1,1256692,0,615,61,0,0,0
41180,"St. Louis, MO-IL",2010,95th percentile,1,1256692,0,615,30,0,0,0
41180,"St. Louis, MO-IL",2010,80th percentile,1,1256692,0,615,123,0,0,0
41180,"St. Louis, MO-IL",2015,90th percentile,1,1322369,0,615,61,0,0,0
41180,"St. Louis, MO-IL",2015,95th percentile,1,1322369,0,615,30,0,0,0
41180,"St. Louis, MO-IL",2015,80th percentile,1,1322369,0,615,123,0,0,0
41620,"Salt Lake City, UT",2010,90th percentile,1,571346,62159,222,20,2,0.009009009009009009,10.879397072877032
41620,"Salt Lake City, UT",2010,95th percentile,1,571346,62159,222,9,2,0.009009009009009009,10.879397072877032
41620,"Salt Lake City, UT",2010,80th percentile,1,571346,62159,222,42,2,0.009009009009009009,10.879397072877032
41620,"Salt Lake City, UT",2015,90th percentile,1,657213,80160,223,19,3,0.013452914798206279,12.196958976770087
41620,"Salt Lake City, UT",2015,95th percentile,1,657213,56148,223,9,2,0.008968609865470852,8.543348959926234
41620,"Salt Lake City, UT",2015,80th percentile,1,657213,103824,223,40,4,0.017937219730941704,15.797618123804611
41700,"San Antonio-New Braunfels, TX",2010,90th percentile,1,801317,74769,455,43,2,0.004395604395604396,9.330764229387372
41700,"San Antonio-New Braunfels, TX",2010,95th percentile,1,801317,74769,455,20,2,0.004395604395604396,9.330764229387372
41700,"San Antonio-New Braunfels, TX",2010,80th percentile,1,801317,74769,455,89,2,0.004395604395604396,9.330764229387372
41700,"San Antonio-New Braunfels, TX",2015,90th percentile,1,949296,71935,455,43,2,0.004395604395604396,7.577720753063323
41700,"San Antonio-New Braunfels, TX",2015,95th percentile,1,949296,71935,455,20,2,0.004395604395604396,7.577720753063323
41700,"San Antonio-New Braunfels, TX",2015,80th percentile,1,949296,71935,455,89,2,0.004395604395604396,7.577720753063323
41740,"San Diego-Carlsbad, CA",2010,90th percentile,1,1230279,106829,626,60,2,0.003194888178913738,8.6833149228752191
41740,"San Diego-Carlsbad, CA",2010,95th percentile,1,1230279,68405,626,30,1,0.001597444089456869,5.56012091566222
41740,"San Diego-Carlsbad, CA",2010,80th percentile,1,1230279,106829,626,123,2,0.003194888178913738,8.6833149228752191
41740,"San Diego-Carlsbad, CA",2015,90th percentile,1,1338649,138440,626,60,2,0.003194888178913738,10.341769948657191
41740,"San Diego-Carlsbad, CA",2015,95th percentile,1,1338649,96254,626,30,1,0.001597444089456869,7.190383737633987
41740,"San Diego-Carlsbad, CA",2015,80th percentile,1,1338649,138440,626,123,2,0.003194888178913738,10.341769948657191
41860,"San Francisco-Oakland-Hayward, CA",2010,90th percentile,1,1953826,157336,973,95,2,0.0020554984583761563,8.052712984677243
41860,"San Francisco-Oakland-Hayward, CA",2010,95th percentile,1,1953826,157336,973,46,2,0.0020554984583761563,8.052712984677243
41860,"San Francisco-Oakland-Hayward, CA",2010,80th percentile,1,1953826,157336,973,192,2,0.0020554984583761563,8.052712984677243
41860,"San Francisco-Oakland-Hayward, CA",2015,90th percentile,1,2312021,226376,973,95,2,0.0020554984583761563,9.791260546508877
41860,"San Francisco-Oakland-Hayward, CA",2015,95th percentile,1,2312021,226376,973,46,2,0.0020554984583761563,9.791260546508877
41860,"San Francisco-Oakland-Hayward, CA",2015,80th percentile,1,2312021,226376,973,192,2,0.0020554984583761563,9.791260546508877
41940,"San Jose-Sunnyvale-Santa Clara, CA",2010,90th percentile,1,866354,137676,383,34,4,0.010443864229765013,15.891425445025936
41940,"San Jose-Sunnyvale-Santa Clara, CA",2010,95th percentile,1,866354,63129,383,17,2,0.005221932114882507,7.286744217721624
41940,"San Jose-Sunnyvale-Santa Clara, CA",2010,80th percentile,1,866354,164176,383,71,5,0.013054830287206266,18.95022127213587
41940,"San Jose-Sunnyvale-Santa Clara, CA",2015,90th percentile,1,1022079,175492,383,34,4,0.010443864229765013,17.17010133267585
41940,"San Jose-Sunnyvale-Santa Clara, CA",2015,95th percentile,1,1022079,101771,383,17,2,0.005221932114882507,9.957253793493457
41940,"San Jose-Sunnyvale-Santa Clara, CA",2015,80th percentile,1,1022079,175492,383,72,4,0.010443864229765013,17.17010133267585
